Time Scale; Number of Packets; Total data (b); 
1518.000000; 2635; 1964260; 
1519.000000; 2643; 1986044; 
1520.000000; 2300; 1724069; 
1521.000000; 1899; 1425904; 
1522.000000; 2424; 1817343; 
1523.000000; 2859; 2139718; 
1524.000000; 1896; 1427048; 
1525.000000; 1858; 1393264; 
1526.000000; 2758; 2060321; 
1527.000000; 2755; 2075472; 
1528.000000; 2468; 1853317; 
1529.000000; 2771; 2077455; 
1530.000000; 2538; 1904688; 
1531.000000; 1811; 1362409; 
1532.000000; 2748; 2058277; 
1533.000000; 2587; 1935921; 
1534.000000; 2404; 1796771; 
1535.000000; 2342; 1748457; 
1536.000000; 1955; 1464034; 
1537.000000; 2786; 2076208; 
1538.000000; 2798; 2102929; 
1539.000000; 2435; 1809314; 
1540.000000; 2897; 2161193; 
1541.000000; 1908; 1431929; 
1542.000000; 2603; 1932742; 
1543.000000; 2829; 2104069; 
1544.000000; 1806; 1349258; 
1545.000000; 2788; 2099462; 
1546.000000; 1850; 1384408; 
1547.000000; 2847; 2129604; 
1548.000000; 2809; 2095207; 
1549.000000; 2577; 1913701; 
1550.000000; 2680; 1997669; 
1551.000000; 2966; 2223121; 
1552.000000; 2266; 1692996; 
1553.000000; 2656; 1989296; 
1554.000000; 2053; 1535962; 
1555.000000; 2811; 2087802; 
1556.000000; 2477; 1853781; 
1557.000000; 2859; 2143469; 
1558.000000; 2967; 2240670; 
1559.000000; 2581; 1951674; 
1560.000000; 1984; 1480921; 
1561.000000; 2673; 1996144; 
1562.000000; 2843; 2130152; 
1563.000000; 2845; 2135713; 
1564.000000; 1831; 1364317; 
1565.000000; 2361; 1788141; 
1566.000000; 2429; 1823085; 
1567.000000; 1871; 1396754; 
1568.000000; 2961; 2215389; 
1569.000000; 2322; 1732763; 
1570.000000; 2157; 1619594; 
1571.000000; 2381; 1786591; 
1572.000000; 2768; 2073027; 
1573.000000; 2051; 1540035; 
1574.000000; 2178; 1638241; 
1575.000000; 2437; 1807785; 
1576.000000; 2683; 2015994; 
1577.000000; 2253; 1691391; 
1578.000000; 2794; 2088264; 
1579.000000; 2551; 1918158; 
1580.000000; 2674; 2004280; 
1581.000000; 2826; 2114538; 
1582.000000; 2403; 1808997; 
1583.000000; 2433; 1837044; 
1584.000000; 2201; 1655625; 
1585.000000; 2504; 1877127; 
1586.000000; 2854; 2136775; 
1587.000000; 2724; 2034587; 
1588.000000; 2012; 1510400; 
1589.000000; 2554; 1924845; 
1590.000000; 2789; 2106619; 
1591.000000; 2244; 1677180; 
1592.000000; 2351; 1769801; 
1593.000000; 1899; 1419124; 
1594.000000; 1922; 1441620; 
1595.000000; 2175; 1623700; 
1596.000000; 2782; 2082137; 
1597.000000; 2375; 1780586; 
1598.000000; 2490; 1869543; 
1599.000000; 2204; 1653051; 
1600.000000; 2709; 2025045; 
1601.000000; 2506; 1886434; 
1602.000000; 2320; 1737965; 
1603.000000; 2400; 1799806; 
1604.000000; 2036; 1524320; 
1605.000000; 2960; 2213832; 
1606.000000; 2818; 2107993; 
1607.000000; 2110; 1581832; 
1608.000000; 1958; 1472510; 
1609.000000; 2058; 1541953; 
1610.000000; 2151; 1605259; 
1611.000000; 2555; 1925631; 
1612.000000; 2606; 1960753; 
1613.000000; 2494; 1861160; 
1614.000000; 2383; 1790672; 
1615.000000; 1857; 1398548; 
1616.000000; 2191; 1652400; 
1617.000000; 1990; 1491345; 
1618.000000; 2883; 2142631; 
1619.000000; 2987; 2236198; 
1620.000000; 2968; 2234082; 
1621.000000; 2017; 1515916; 
1622.000000; 2585; 1926517; 
1623.000000; 2390; 1785659; 
1624.000000; 1966; 1477923; 
1625.000000; 2669; 1988920; 
1626.000000; 2887; 2176801; 
1627.000000; 2859; 2135065; 
1628.000000; 2908; 2193086; 
1629.000000; 2618; 1968708; 
1630.000000; 2457; 1845276; 
1631.000000; 1898; 1406110; 
1632.000000; 2688; 2006073; 
1633.000000; 2681; 1999681; 
1634.000000; 2635; 1974766; 
1635.000000; 2685; 2010713; 
1636.000000; 2586; 1940969; 
1637.000000; 2860; 2138477; 
1638.000000; 2278; 1714197; 
1639.000000; 2000; 1487893; 
1640.000000; 2515; 1881625; 
1641.000000; 1822; 1370460; 
1642.000000; 2732; 2052530; 
1643.000000; 2608; 1947648; 
1644.000000; 2890; 2163987; 
1645.000000; 2625; 1956376; 
1646.000000; 2901; 2182687; 
1647.000000; 1901; 1424611; 
1648.000000; 2558; 1917173; 
1649.000000; 2559; 1933295; 
1650.000000; 2300; 1728631; 
1651.000000; 2227; 1657375; 
1652.000000; 2424; 1818762; 
1653.000000; 1833; 1377045; 
1654.000000; 2216; 1673671; 
1655.000000; 2893; 2162836; 
1656.000000; 2870; 2150550; 
1657.000000; 2036; 1539070; 
1658.000000; 2751; 2062858; 
1659.000000; 2691; 2025165; 
1660.000000; 1852; 1386788; 
1661.000000; 2429; 1828041; 
1662.000000; 2200; 1657886; 
1663.000000; 2583; 1926657; 
1664.000000; 2301; 1723152; 
1665.000000; 2454; 1854779; 
1666.000000; 2652; 1981667; 
1667.000000; 2862; 2125858; 
1668.000000; 2245; 1688309; 
1669.000000; 1855; 1387283; 
1670.000000; 2793; 2081166; 
1671.000000; 2091; 1561095; 
1672.000000; 2316; 1736423; 
1673.000000; 2537; 1901547; 
1674.000000; 2877; 2172012; 
1675.000000; 2480; 1849475; 
1676.000000; 1834; 1375141; 
1677.000000; 2188; 1646210; 
1678.000000; 2588; 1943297; 
1679.000000; 2515; 1894252; 
1680.000000; 2299; 1740069; 
1681.000000; 2316; 1733631; 
1682.000000; 2443; 1842719; 
1683.000000; 2886; 2164183; 
1684.000000; 2410; 1809183; 
1685.000000; 2238; 1681742; 
1686.000000; 1898; 1417686; 
1687.000000; 2555; 1916319; 
1688.000000; 2078; 1555908; 
1689.000000; 2429; 1825590; 
1690.000000; 2306; 1736952; 
1691.000000; 2449; 1841535; 
1692.000000; 1819; 1359245; 
1693.000000; 2122; 1596492; 
1694.000000; 2362; 1764441; 
1695.000000; 1856; 1390993; 
1696.000000; 2267; 1684849; 
1697.000000; 2751; 2055654; 
1698.000000; 2772; 2083503; 
1699.000000; 2783; 2095709; 
1700.000000; 1811; 1350257; 
1701.000000; 2827; 2112815; 
1702.000000; 2468; 1850712; 
1703.000000; 2914; 2183797; 
1704.000000; 2566; 1916013; 
1705.000000; 2128; 1594895; 
1706.000000; 1974; 1479253; 
1707.000000; 1809; 1352080; 
1708.000000; 2328; 1748605; 
1709.000000; 1874; 1405298; 
1710.000000; 1828; 1365886; 
1711.000000; 2650; 1967570; 
1712.000000; 2436; 1827171; 
1713.000000; 1884; 1410849; 
1714.000000; 2287; 1717230; 
1715.000000; 2246; 1694345; 
1716.000000; 2754; 2063545; 
1717.000000; 2641; 1983422; 
1718.000000; 2743; 2050151; 
1719.000000; 2652; 1986138; 
1720.000000; 1906; 1420491; 
1721.000000; 2437; 1830247; 
1722.000000; 2390; 1791804; 
1723.000000; 2028; 1518113; 
1724.000000; 2842; 2114596; 
1725.000000; 1898; 1427151; 
1726.000000; 2503; 1872400; 
1727.000000; 2268; 1705629; 
1728.000000; 2007; 1502883; 
1729.000000; 2454; 1828438; 
1730.000000; 2512; 1882223; 
1731.000000; 1803; 1352690; 
1732.000000; 2090; 1567965; 
1733.000000; 2402; 1791580; 
1734.000000; 2747; 2063466; 
1735.000000; 2942; 2203512; 
1736.000000; 1837; 1378188; 
1737.000000; 2669; 2004690; 
1738.000000; 2474; 1849190; 
1739.000000; 2221; 1651977; 
1740.000000; 2703; 2030723; 
1741.000000; 2051; 1535831; 
1742.000000; 2156; 1624525; 
1743.000000; 2165; 1621016; 
1744.000000; 2466; 1839622; 
1745.000000; 2020; 1521659; 
1746.000000; 2903; 2179366; 
1747.000000; 2709; 2036382; 
1748.000000; 2498; 1871176; 
1749.000000; 2561; 1903483; 
1750.000000; 2712; 2024505; 
1751.000000; 2508; 1883971; 
1752.000000; 2805; 2101366; 
1753.000000; 2873; 2147945; 
1754.000000; 2151; 1620026; 
1755.000000; 1954; 1463168; 
1756.000000; 2168; 1623543; 
1757.000000; 1856; 1392296; 
1758.000000; 2162; 1630898; 
1759.000000; 2296; 1723266; 
1760.000000; 2107; 1584562; 
1761.000000; 2518; 1879971; 
1762.000000; 2661; 2002380; 
1763.000000; 2773; 2076039; 
1764.000000; 2349; 1763107; 
1765.000000; 2039; 1530059; 
1766.000000; 2994; 2244339; 
1767.000000; 2276; 1708247; 
1768.000000; 1855; 1393828; 
1769.000000; 2974; 2219891; 
1770.000000; 1855; 1395006; 
1771.000000; 2129; 1599109; 
1772.000000; 2143; 1604276; 
1773.000000; 2837; 2139131; 
1774.000000; 2957; 2232847; 
1775.000000; 2190; 1637212; 
1776.000000; 1915; 1436244; 
1777.000000; 2552; 1921786; 
1778.000000; 1868; 1390861; 
1779.000000; 2920; 2184190; 
1780.000000; 2231; 1668308; 
1781.000000; 2064; 1542599; 
1782.000000; 2949; 2207691; 
1783.000000; 2229; 1663830; 
1784.000000; 2468; 1848770; 
1785.000000; 2184; 1641478; 
1786.000000; 1927; 1427413; 
1787.000000; 2239; 1682196; 
1788.000000; 1818; 1362530; 
1789.000000; 2014; 1516069; 
1790.000000; 2419; 1799578; 
1791.000000; 2594; 1927953; 
1792.000000; 1852; 1385132; 
1793.000000; 2809; 2110631; 
1794.000000; 2709; 2024664; 
1795.000000; 2359; 1778091; 
1796.000000; 2623; 1964213; 
1797.000000; 2284; 1714283; 
1798.000000; 2259; 1692639; 
1799.000000; 2692; 2019408; 
1800.000000; 2216; 1663952; 
1801.000000; 2137; 1600124; 
1802.000000; 2698; 2022029; 
1803.000000; 2576; 1918055; 
1804.000000; 2470; 1847445; 
1805.000000; 1822; 1356317; 
1806.000000; 2477; 1861093; 
1807.000000; 2720; 2024854; 
1808.000000; 2381; 1787231; 
1809.000000; 2030; 1525002; 
1810.000000; 2806; 2105891; 
1811.000000; 1915; 1441097; 
1812.000000; 2698; 2019740; 
1813.000000; 2885; 2169003; 
1814.000000; 2415; 1800581; 
1815.000000; 2471; 1842907; 
1816.000000; 2455; 1843334; 
1817.000000; 2037; 1530611; 
1818.000000; 2571; 1933041; 
1819.000000; 1884; 1409561; 
1820.000000; 2561; 1929497; 
1821.000000; 2608; 1946550; 
1822.000000; 2197; 1639835; 
1823.000000; 2176; 1635381; 
1824.000000; 2052; 1541957; 
1825.000000; 2000; 1496314; 
1826.000000; 2513; 1886859; 
1827.000000; 2950; 2210793; 
1828.000000; 2777; 2072872; 
1829.000000; 2799; 2100663; 
1830.000000; 2414; 1816688; 
1831.000000; 2493; 1867022; 
1832.000000; 2644; 1977294; 
1833.000000; 2289; 1709919; 
1834.000000; 2339; 1751922; 
1835.000000; 2760; 2078679; 
1836.000000; 1961; 1458308; 
1837.000000; 2632; 1956054; 
1838.000000; 2453; 1846702; 
1839.000000; 1991; 1490007; 
1840.000000; 2054; 1533729; 
1841.000000; 2311; 1732537; 
1842.000000; 2762; 2071638; 
1843.000000; 2139; 1613329; 
1844.000000; 1859; 1389489; 
1845.000000; 2947; 2207618; 
1846.000000; 2256; 1692105; 
1847.000000; 1852; 1388226; 
1848.000000; 2456; 1836180; 
1849.000000; 2565; 1915472; 
1850.000000; 2302; 1725278; 
1851.000000; 2502; 1869625; 
1852.000000; 2075; 1549335; 
1853.000000; 2384; 1775277; 
1854.000000; 2768; 2063206; 
1855.000000; 1917; 1434093; 
1856.000000; 1913; 1432747; 
1857.000000; 2456; 1827918; 
1858.000000; 2873; 2161389; 
1859.000000; 2596; 1955045; 
1860.000000; 2617; 1959919; 
1861.000000; 2357; 1773028; 
1862.000000; 2479; 1852497; 
1863.000000; 2753; 2065987; 
1864.000000; 1923; 1444366; 
1865.000000; 2739; 2049476; 
1866.000000; 2954; 2217837; 
1867.000000; 2142; 1596466; 
1868.000000; 2380; 1779810; 
1869.000000; 2145; 1611892; 
1870.000000; 2306; 1740548; 
1871.000000; 2728; 2034581; 
1872.000000; 2922; 2196136; 
1873.000000; 2495; 1870476; 
1874.000000; 1917; 1435933; 
1875.000000; 1863; 1396726; 
1876.000000; 2177; 1627175; 
1877.000000; 2994; 2240611; 
1878.000000; 1909; 1429908; 
1879.000000; 2500; 1882736; 
1880.000000; 2009; 1514593; 
1881.000000; 2565; 1922799; 
1882.000000; 2566; 1922635; 
1883.000000; 1851; 1386662; 
1884.000000; 2953; 2215941; 
1885.000000; 1844; 1385813; 
1886.000000; 2904; 2180971; 
1887.000000; 2749; 2056672; 
1888.000000; 2187; 1630227; 
1889.000000; 2345; 1750725; 
1890.000000; 2390; 1789451; 
1891.000000; 2767; 2074042; 
1892.000000; 2690; 2019490; 
1893.000000; 2897; 2170764; 
1894.000000; 2005; 1508739; 
1895.000000; 1971; 1476746; 
1896.000000; 2666; 2019650; 
1897.000000; 2479; 1850293; 
1898.000000; 2688; 2009142; 
1899.000000; 2433; 1823301; 
1900.000000; 2359; 1760999; 
1901.000000; 2766; 2067757; 
1902.000000; 2922; 2192467; 
1903.000000; 1823; 1362994; 
1904.000000; 1823; 1365287; 
1905.000000; 1896; 1421577; 
1906.000000; 2368; 1775853; 
1907.000000; 2414; 1813186; 
1908.000000; 2863; 2130476; 
1909.000000; 2436; 1827181; 
1910.000000; 2725; 2030257; 
1911.000000; 2500; 1880048; 
1912.000000; 1921; 1426343; 
1913.000000; 2483; 1858173; 
1914.000000; 2600; 1951908; 
1915.000000; 2351; 1752179; 
1916.000000; 2985; 2237218; 
1917.000000; 2910; 2185651; 
1918.000000; 2230; 1666151; 
1919.000000; 2375; 1775302; 
1920.000000; 2918; 2193816; 
1921.000000; 2193; 1646787; 
1922.000000; 2888; 2164219; 
1923.000000; 1824; 1369520; 
1924.000000; 2935; 2204908; 
1925.000000; 2089; 1574745; 
1926.000000; 1812; 1354353; 
1927.000000; 2043; 1531327; 
1928.000000; 2453; 1825875; 
1929.000000; 2032; 1520611; 
1930.000000; 2507; 1893365; 
1931.000000; 2169; 1633981; 
1932.000000; 2532; 1907417; 
1933.000000; 2822; 2125001; 
1934.000000; 2899; 2177526; 
1935.000000; 2323; 1736483; 
1936.000000; 1894; 1419832; 
1937.000000; 2186; 1640218; 
1938.000000; 2265; 1697451; 
1939.000000; 1916; 1423513; 
1940.000000; 2315; 1742874; 
1941.000000; 2145; 1611599; 
1942.000000; 2340; 1743601; 
1943.000000; 2352; 1754807; 
1944.000000; 1899; 1420199; 
1945.000000; 2584; 1940450; 
1946.000000; 2182; 1642039; 
1947.000000; 2268; 1713982; 
1948.000000; 2659; 1995171; 
1949.000000; 2604; 1954329; 
1950.000000; 1842; 1377729; 
1951.000000; 2396; 1787187; 
1952.000000; 2417; 1808220; 
1953.000000; 1937; 1452345; 
1954.000000; 1911; 1432771; 
1955.000000; 2300; 1724799; 
1956.000000; 2323; 1737633; 
1957.000000; 2765; 2067210; 
1958.000000; 2608; 1950073; 
1959.000000; 2478; 1859662; 
1960.000000; 2724; 2035420; 
1961.000000; 2993; 2247010; 
1962.000000; 2044; 1540229; 
1963.000000; 1881; 1404086; 
1964.000000; 2037; 1518103; 
1965.000000; 2821; 2118325; 
1966.000000; 1896; 1415709; 
1967.000000; 2289; 1717463; 
1968.000000; 2939; 2212623; 
1969.000000; 2313; 1726937; 
1970.000000; 1808; 1356437; 
1971.000000; 2813; 2103894; 
1972.000000; 2118; 1591210; 
1973.000000; 2065; 1537464; 
1974.000000; 2057; 1537452; 
1975.000000; 2409; 1797818; 
1976.000000; 1964; 1475993; 
1977.000000; 2981; 2229319; 
1978.000000; 2208; 1648274; 
1979.000000; 1885; 1402132; 
1980.000000; 2591; 1943321; 
1981.000000; 2968; 2210239; 
1982.000000; 1837; 1372318; 
1983.000000; 2668; 2001147; 
1984.000000; 1864; 1393555; 
1985.000000; 2235; 1680859; 
1986.000000; 1982; 1478882; 
1987.000000; 2889; 2157208; 
1988.000000; 2296; 1728836; 
1989.000000; 1828; 1375513; 
1990.000000; 2707; 2023667; 
1991.000000; 1942; 1456024; 
1992.000000; 2126; 1592455; 
1993.000000; 1875; 1407371; 
1994.000000; 2174; 1637535; 
1995.000000; 2032; 1533061; 
1996.000000; 2219; 1654957; 
1997.000000; 2433; 1820844; 
1998.000000; 2633; 1966443; 
1999.000000; 2705; 2031423; 
2000.000000; 2284; 1709957; 
2001.000000; 2986; 2241395; 
2002.000000; 1821; 1367937; 
2003.000000; 2107; 1569700; 
2004.000000; 2689; 2014514; 
2005.000000; 2171; 1619210; 
2006.000000; 2082; 1554601; 
2007.000000; 2871; 2147911; 
2008.000000; 2226; 1668822; 
2009.000000; 2649; 1984904; 
2010.000000; 2369; 1783736; 
2011.000000; 2335; 1745977; 
2012.000000; 2444; 1823034; 
2013.000000; 2567; 1919042; 
2014.000000; 2863; 2141208; 
2015.000000; 2417; 1816628; 
2016.000000; 2221; 1663221; 
2017.000000; 2985; 2253080; 
2018.000000; 2204; 1650173; 
2019.000000; 2065; 1557527; 
2020.000000; 2123; 1588979; 
2021.000000; 2014; 1507828; 
2022.000000; 2087; 1564112; 
2023.000000; 2430; 1814221; 
2024.000000; 1861; 1398933; 
2025.000000; 2976; 2240142; 
2026.000000; 2802; 2088696; 
2027.000000; 2143; 1599081; 
2028.000000; 2000; 1496431; 
2029.000000; 2586; 1927238; 
2030.000000; 2398; 1806733; 
2031.000000; 2782; 2084605; 
2032.000000; 1946; 1468321; 
2033.000000; 2515; 1897654; 
2034.000000; 2118; 1597656; 
2035.000000; 2885; 2162769; 
2036.000000; 2174; 1634840; 
2037.000000; 1891; 1410519; 
2038.000000; 2438; 1826881; 
2039.000000; 2095; 1576205; 
2040.000000; 2312; 1740337; 
2041.000000; 2465; 1842093; 
2042.000000; 2170; 1612872; 
2043.000000; 2290; 1703334; 
2044.000000; 2648; 1990447; 
2045.000000; 1851; 1391981; 
2046.000000; 2616; 1948395; 
2047.000000; 2225; 1673180; 
2048.000000; 2491; 1875015; 
2049.000000; 2068; 1543202; 
2050.000000; 2546; 1915261; 
2051.000000; 2350; 1751095; 
2052.000000; 2569; 1922485; 
2053.000000; 2149; 1626568; 
2054.000000; 2966; 2239372; 
2055.000000; 1950; 1456946; 
2056.000000; 1817; 1356592; 
2057.000000; 1817; 1354144; 
2058.000000; 2351; 1775755; 
2059.000000; 1954; 1478378; 
2060.000000; 1864; 1398038; 
2061.000000; 2619; 1967996; 
2062.000000; 1999; 1497722; 
2063.000000; 2434; 1818664; 
2064.000000; 2489; 1861927; 
2065.000000; 2540; 1901960; 
2066.000000; 2405; 1814929; 
2067.000000; 2970; 2235265; 
2068.000000; 1848; 1379999; 
2069.000000; 2831; 2136459; 
2070.000000; 2360; 1766207; 
2071.000000; 1820; 1359957; 
2072.000000; 2709; 2031811; 
2073.000000; 2987; 2222732; 
2074.000000; 2268; 1696364; 
2075.000000; 2285; 1729108; 
2076.000000; 2040; 1516691; 
2077.000000; 2104; 1572296; 
2078.000000; 2158; 1613798; 
2079.000000; 2020; 1512858; 
2080.000000; 2792; 2091671; 
2081.000000; 2226; 1676834; 
2082.000000; 1809; 1356798; 
2083.000000; 2226; 1672736; 
2084.000000; 2967; 2226176; 
2085.000000; 2415; 1815428; 
2086.000000; 2256; 1693366; 
2087.000000; 2697; 2017239; 
2088.000000; 2048; 1532808; 
2089.000000; 2718; 2045973; 
2090.000000; 2631; 1975066; 
2091.000000; 1857; 1392024; 
2092.000000; 2922; 2193093; 
2093.000000; 2769; 2079837; 
2094.000000; 2461; 1843985; 
2095.000000; 2307; 1726636; 
2096.000000; 2082; 1562595; 
2097.000000; 2819; 2103800; 
2098.000000; 2044; 1533104; 
2099.000000; 2302; 1740352; 
2100.000000; 2470; 1857463; 
2101.000000; 2646; 1972116; 
2102.000000; 2325; 1738712; 
2103.000000; 2890; 2149482; 
2104.000000; 2956; 2211241; 
2105.000000; 2870; 2146971; 
2106.000000; 2093; 1568414; 
2107.000000; 2708; 2029932; 
2108.000000; 2109; 1583435; 
2109.000000; 2613; 1958966; 
2110.000000; 2958; 2197383; 
2111.000000; 2252; 1692956; 
2112.000000; 2777; 2078334; 
2113.000000; 2146; 1613385; 
2114.000000; 1821; 1370467; 
2115.000000; 2365; 1769939; 
2116.000000; 2693; 2010833; 
2117.000000; 2044; 1529224; 
2118.000000; 2553; 1910112; 
2119.000000; 2084; 1565796; 
2120.000000; 2458; 1849664; 
2121.000000; 1869; 1400086; 
2122.000000; 2905; 2171011; 
2123.000000; 2335; 1759250; 
2124.000000; 1925; 1448249; 
2125.000000; 2141; 1605771; 
2126.000000; 2378; 1794907; 
2127.000000; 2537; 1911181; 
2128.000000; 2940; 2214198; 
2129.000000; 2057; 1537270; 
2130.000000; 2078; 1570152; 
2131.000000; 1906; 1434708; 
2132.000000; 2684; 2006158; 
2133.000000; 2971; 2222923; 
2134.000000; 2928; 2208051; 
2135.000000; 1949; 1473247; 
2136.000000; 2214; 1667360; 
2137.000000; 2334; 1754499; 
2138.000000; 2014; 1506097; 
2139.000000; 2003; 1504947; 
2140.000000; 2133; 1604574; 
2141.000000; 2805; 2114008; 
2142.000000; 2668; 2012177; 
2143.000000; 2930; 2203433; 
2144.000000; 2428; 1820907; 
2145.000000; 2566; 1912583; 
2146.000000; 2998; 2247426; 
2147.000000; 2005; 1490178; 
2148.000000; 2889; 2149314; 
2149.000000; 2825; 2117849; 
2150.000000; 2969; 2212746; 
2151.000000; 1970; 1475478; 
2152.000000; 2701; 2010437; 
2153.000000; 2384; 1791679; 
2154.000000; 2659; 1993685; 
2155.000000; 1960; 1476230; 
2156.000000; 1887; 1409520; 
2157.000000; 2220; 1673969; 
2158.000000; 2610; 1956790; 
2159.000000; 2769; 2064482; 
2160.000000; 2395; 1797901; 
2161.000000; 2506; 1880737; 
2162.000000; 2654; 1997780; 
2163.000000; 2580; 1942658; 
2164.000000; 2844; 2123375; 
2165.000000; 2905; 2162796; 
2166.000000; 2327; 1722438; 
2167.000000; 2390; 1788895; 
2168.000000; 1976; 1468776; 
2169.000000; 2903; 2171507; 
2170.000000; 2915; 2198417; 
2171.000000; 2718; 2022034; 
2172.000000; 2441; 1831010; 
2173.000000; 2917; 2188005; 
2174.000000; 2191; 1648833; 
2175.000000; 2559; 1916856; 
2176.000000; 2798; 2094998; 
2177.000000; 1904; 1438856; 
2178.000000; 2936; 2207488; 
2179.000000; 2920; 2199651; 
2180.000000; 2583; 1930976; 
2181.000000; 2892; 2174031; 
2182.000000; 2434; 1825784; 
2183.000000; 2545; 1910937; 
2184.000000; 2505; 1871048; 
2185.000000; 2317; 1736068; 
2186.000000; 2128; 1609632; 
2187.000000; 2770; 2072811; 
2188.000000; 2896; 2168310; 
2189.000000; 2061; 1549565; 
2190.000000; 2073; 1552933; 
2191.000000; 2479; 1855233; 
2192.000000; 2177; 1631074; 
2193.000000; 2822; 2107812; 
2194.000000; 2342; 1757914; 
2195.000000; 2166; 1629802; 
2196.000000; 1886; 1409119; 
2197.000000; 2560; 1915368; 
2198.000000; 2754; 2056641; 
2199.000000; 2948; 2214152; 
2200.000000; 2005; 1510977; 
2201.000000; 2857; 2128682; 
2202.000000; 2365; 1776144; 
2203.000000; 2070; 1546547; 
2204.000000; 2322; 1739484; 
2205.000000; 2957; 2223433; 
2206.000000; 1828; 1365671; 
2207.000000; 2263; 1698871; 
2208.000000; 1818; 1370324; 
2209.000000; 2880; 2159131; 
2210.000000; 2999; 2252632; 
2211.000000; 2157; 1617336; 
2212.000000; 1905; 1418376; 
2213.000000; 2139; 1590031; 
2214.000000; 2100; 1559856; 
2215.000000; 2139; 1618924; 
2216.000000; 2439; 1821754; 
2217.000000; 2796; 2083271; 
2218.000000; 2098; 1568665; 
2219.000000; 2318; 1739707; 
2220.000000; 2782; 2084931; 
2221.000000; 2079; 1558068; 
2222.000000; 2479; 1859182; 
2223.000000; 2212; 1640525; 
2224.000000; 2904; 2166209; 
2225.000000; 2842; 2130102; 
2226.000000; 2671; 2020667; 
2227.000000; 1860; 1382305; 
2228.000000; 2769; 2071518; 
2229.000000; 1812; 1360280; 
2230.000000; 2822; 2120301; 
2231.000000; 2649; 1978345; 
2232.000000; 2341; 1750114; 
2233.000000; 2993; 2248607; 
2234.000000; 2440; 1829660; 
2235.000000; 2508; 1884492; 
2236.000000; 2976; 2227221; 
2237.000000; 2917; 2187740; 
2238.000000; 2363; 1763356; 
2239.000000; 2440; 1835400; 
2240.000000; 2520; 1888577; 
2241.000000; 1821; 1356745; 
2242.000000; 2720; 2045149; 
2243.000000; 2469; 1840690; 
2244.000000; 2500; 1879827; 
2245.000000; 2556; 1908871; 
2246.000000; 2201; 1661069; 
2247.000000; 2912; 2181169; 
2248.000000; 2725; 2032813; 
2249.000000; 2654; 1991801; 
2250.000000; 2297; 1726267; 
2251.000000; 2089; 1567666; 
2252.000000; 2200; 1649462; 
2253.000000; 2358; 1759445; 
2254.000000; 2212; 1650922; 
2255.000000; 1859; 1398070; 
2256.000000; 2401; 1802793; 
2257.000000; 2638; 1972371; 
2258.000000; 1824; 1369553; 
