Time Scale; Number of Packets; Total data (b); 
2259.000000; 2481; 1844514; 
2260.000000; 2178; 1643931; 
2261.000000; 2899; 2170403; 
2262.000000; 2513; 1900836; 
2263.000000; 1921; 1444588; 
2264.000000; 2829; 2124050; 
2265.000000; 1889; 1432498; 
2266.000000; 2045; 1526444; 
2267.000000; 1995; 1487205; 
2268.000000; 2289; 1708128; 
2269.000000; 2603; 1945962; 
2270.000000; 2702; 2020268; 
2271.000000; 2136; 1600223; 
2272.000000; 2347; 1762958; 
2273.000000; 1866; 1400433; 
2274.000000; 1819; 1359832; 
2275.000000; 2746; 2066532; 
2276.000000; 2539; 1903399; 
2277.000000; 2605; 1958229; 
2278.000000; 2280; 1714574; 
2279.000000; 2326; 1740485; 
2280.000000; 2197; 1641244; 
2281.000000; 1825; 1371811; 
2282.000000; 2580; 1938410; 
2283.000000; 2140; 1598565; 
2284.000000; 2421; 1816569; 
2285.000000; 2594; 1946299; 
2286.000000; 1837; 1371386; 
2287.000000; 2201; 1644435; 
2288.000000; 2981; 2244347; 
2289.000000; 2318; 1737605; 
2290.000000; 2730; 2045968; 
2291.000000; 2137; 1602166; 
2292.000000; 2830; 2134847; 
2293.000000; 1916; 1428200; 
2294.000000; 2357; 1761606; 
2295.000000; 2478; 1864445; 
2296.000000; 2716; 2038434; 
2297.000000; 2782; 2085051; 
2298.000000; 2529; 1901146; 
2299.000000; 2004; 1503775; 
2300.000000; 2070; 1551256; 
2301.000000; 2041; 1538247; 
2302.000000; 2471; 1849014; 
2303.000000; 2769; 2076928; 
2304.000000; 1891; 1411769; 
2305.000000; 2105; 1583947; 
2306.000000; 2228; 1678276; 
2307.000000; 2270; 1710003; 
2308.000000; 2221; 1661847; 
2309.000000; 1950; 1456910; 
2310.000000; 2236; 1683613; 
2311.000000; 2012; 1514081; 
2312.000000; 1855; 1375794; 
2313.000000; 2007; 1493087; 
2314.000000; 1833; 1365347; 
2315.000000; 2203; 1648296; 
2316.000000; 2511; 1880172; 
2317.000000; 1807; 1363592; 
2318.000000; 2671; 1990424; 
2319.000000; 2350; 1761047; 
2320.000000; 2723; 2024592; 
2321.000000; 2214; 1654619; 
2322.000000; 2372; 1777024; 
2323.000000; 2334; 1764846; 
2324.000000; 2418; 1817884; 
2325.000000; 2642; 1986515; 
2326.000000; 1810; 1359491; 
2327.000000; 2660; 1979321; 
2328.000000; 2779; 2060830; 
2329.000000; 2035; 1524791; 
2330.000000; 2219; 1658316; 
2331.000000; 2340; 1762865; 
2332.000000; 2690; 2036457; 
2333.000000; 2761; 2072983; 
2334.000000; 1935; 1444163; 
2335.000000; 2974; 2225672; 
2336.000000; 1990; 1493195; 
2337.000000; 2972; 2219707; 
2338.000000; 2024; 1506228; 
2339.000000; 2669; 1984526; 
2340.000000; 2735; 2059761; 
2341.000000; 2944; 2200448; 
2342.000000; 1831; 1372319; 
2343.000000; 2121; 1591233; 
2344.000000; 2807; 2104839; 
2345.000000; 2283; 1712790; 
2346.000000; 2465; 1850190; 
2347.000000; 1949; 1465503; 
2348.000000; 2616; 1956566; 
2349.000000; 2678; 1991345; 
2350.000000; 2510; 1881289; 
2351.000000; 2835; 2134006; 
2352.000000; 2231; 1665496; 
2353.000000; 2038; 1524980; 
2354.000000; 2782; 2087939; 
2355.000000; 2354; 1765889; 
2356.000000; 2103; 1571971; 
2357.000000; 2700; 2027619; 
2358.000000; 2360; 1763670; 
2359.000000; 2538; 1891157; 
2360.000000; 2106; 1566775; 
2361.000000; 2138; 1614844; 
2362.000000; 1853; 1399218; 
2363.000000; 2766; 2075988; 
2364.000000; 2621; 1968664; 
2365.000000; 2518; 1878136; 
2366.000000; 2915; 2196386; 
2367.000000; 2792; 2077697; 
2368.000000; 2099; 1572139; 
2369.000000; 2774; 2078602; 
2370.000000; 2038; 1528735; 
2371.000000; 2827; 2117005; 
2372.000000; 2310; 1727553; 
2373.000000; 2729; 2033182; 
2374.000000; 2409; 1816406; 
2375.000000; 2864; 2150905; 
2376.000000; 2155; 1613137; 
2377.000000; 2712; 2028888; 
2378.000000; 2862; 2148639; 
2379.000000; 1875; 1407093; 
2380.000000; 2181; 1631022; 
2381.000000; 2519; 1877283; 
2382.000000; 2671; 2007483; 
2383.000000; 1877; 1406789; 
2384.000000; 2930; 2194201; 
2385.000000; 2731; 2055359; 
2386.000000; 2400; 1800110; 
2387.000000; 2969; 2229130; 
2388.000000; 2516; 1881897; 
2389.000000; 2497; 1873765; 
2390.000000; 2041; 1530931; 
2391.000000; 2784; 2087453; 
2392.000000; 2970; 2217459; 
2393.000000; 2023; 1504349; 
2394.000000; 2258; 1678291; 
2395.000000; 2533; 1896746; 
2396.000000; 2333; 1745100; 
2397.000000; 2660; 1992891; 
2398.000000; 2479; 1854686; 
2399.000000; 2715; 2032521; 
2400.000000; 1966; 1480084; 
2401.000000; 2729; 2042531; 
2402.000000; 1891; 1419171; 
2403.000000; 2104; 1568448; 
2404.000000; 2654; 1993724; 
2405.000000; 2263; 1692730; 
2406.000000; 2879; 2171958; 
2407.000000; 2803; 2094365; 
2408.000000; 2300; 1720114; 
2409.000000; 2950; 2202266; 
2410.000000; 2608; 1951044; 
2411.000000; 2032; 1526604; 
2412.000000; 2878; 2160698; 
2413.000000; 2174; 1634906; 
2414.000000; 2587; 1938092; 
2415.000000; 2783; 2083263; 
2416.000000; 2474; 1863437; 
2417.000000; 2379; 1779751; 
2418.000000; 2613; 1955683; 
2419.000000; 2567; 1911992; 
2420.000000; 2704; 2011691; 
2421.000000; 2965; 2208012; 
2422.000000; 2871; 2144705; 
2423.000000; 1917; 1444244; 
2424.000000; 2229; 1669333; 
2425.000000; 2380; 1787694; 
2426.000000; 2511; 1884440; 
2427.000000; 2289; 1715705; 
2428.000000; 2353; 1769924; 
2429.000000; 2362; 1762546; 
2430.000000; 1922; 1444638; 
2431.000000; 2585; 1942294; 
2432.000000; 2959; 2213135; 
2433.000000; 2328; 1745286; 
2434.000000; 1894; 1426366; 
2435.000000; 1828; 1360424; 
2436.000000; 2907; 2182909; 
2437.000000; 2641; 1963439; 
2438.000000; 2367; 1764237; 
2439.000000; 2168; 1622933; 
2440.000000; 2195; 1651562; 
2441.000000; 2022; 1520181; 
2442.000000; 1876; 1408675; 
2443.000000; 2469; 1842571; 
2444.000000; 2958; 2223581; 
2445.000000; 2320; 1746620; 
2446.000000; 2821; 2125331; 
2447.000000; 2216; 1657232; 
2448.000000; 2597; 1950219; 
2449.000000; 2310; 1726619; 
2450.000000; 2625; 1969534; 
2451.000000; 2408; 1811187; 
2452.000000; 1912; 1428523; 
2453.000000; 2976; 2230609; 
2454.000000; 2280; 1706407; 
2455.000000; 2660; 1991540; 
2456.000000; 2978; 2227415; 
2457.000000; 2316; 1728853; 
2458.000000; 2823; 2116834; 
2459.000000; 2602; 1942383; 
2460.000000; 2036; 1521010; 
2461.000000; 2951; 2215435; 
2462.000000; 2677; 2010356; 
2463.000000; 1816; 1358495; 
2464.000000; 2701; 2024744; 
2465.000000; 1805; 1348615; 
2466.000000; 1951; 1464729; 
2467.000000; 2971; 2229773; 
2468.000000; 2927; 2189560; 
2469.000000; 2228; 1678307; 
2470.000000; 1890; 1415028; 
2471.000000; 2586; 1935583; 
2472.000000; 2596; 1946001; 
2473.000000; 2280; 1696788; 
2474.000000; 2710; 2037839; 
2475.000000; 2072; 1551021; 
2476.000000; 2983; 2228993; 
2477.000000; 2301; 1730556; 
2478.000000; 2743; 2049723; 
2479.000000; 2815; 2108251; 
2480.000000; 2130; 1594300; 
2481.000000; 2318; 1749968; 
2482.000000; 2469; 1852055; 
2483.000000; 2478; 1851707; 
2484.000000; 2921; 2177342; 
2485.000000; 2882; 2155344; 
2486.000000; 2720; 2029210; 
2487.000000; 2227; 1663145; 
2488.000000; 2972; 2228652; 
2489.000000; 2412; 1802674; 
2490.000000; 2892; 2163678; 
2491.000000; 1875; 1395466; 
2492.000000; 1993; 1496040; 
2493.000000; 2146; 1607666; 
2494.000000; 1857; 1385047; 
2495.000000; 2648; 1969833; 
2496.000000; 1954; 1467019; 
2497.000000; 2873; 2163977; 
2498.000000; 2380; 1781725; 
2499.000000; 2284; 1696493; 
2500.000000; 2718; 2027095; 
2501.000000; 2128; 1586631; 
2502.000000; 1900; 1420074; 
2503.000000; 2157; 1609175; 
2504.000000; 2418; 1803071; 
2505.000000; 2279; 1718832; 
2506.000000; 2475; 1849320; 
2507.000000; 2881; 2167103; 
2508.000000; 2278; 1704182; 
2509.000000; 2705; 2019937; 
2510.000000; 2681; 2009906; 
2511.000000; 2365; 1781144; 
2512.000000; 1870; 1418782; 
2513.000000; 2602; 1952041; 
2514.000000; 1945; 1459668; 
2515.000000; 2796; 2095725; 
2516.000000; 2853; 2142788; 
2517.000000; 2603; 1937918; 
2518.000000; 1878; 1413218; 
2519.000000; 2796; 2097220; 
2520.000000; 1895; 1407602; 
2521.000000; 2856; 2148902; 
2522.000000; 2914; 2178770; 
2523.000000; 2516; 1898972; 
2524.000000; 1995; 1496292; 
2525.000000; 2868; 2143349; 
2526.000000; 2991; 2244133; 
2527.000000; 1892; 1416892; 
2528.000000; 1892; 1432599; 
2529.000000; 2297; 1715005; 
2530.000000; 2177; 1635130; 
2531.000000; 2945; 2223210; 
2532.000000; 2781; 2087875; 
2533.000000; 2338; 1739635; 
2534.000000; 2838; 2129544; 
2535.000000; 2156; 1614638; 
2536.000000; 2109; 1573872; 
2537.000000; 2367; 1772601; 
2538.000000; 2183; 1635431; 
2539.000000; 2776; 2081240; 
2540.000000; 1822; 1371965; 
2541.000000; 2205; 1642557; 
2542.000000; 2400; 1802543; 
2543.000000; 2222; 1660427; 
2544.000000; 1890; 1424837; 
2545.000000; 2521; 1889429; 
2546.000000; 2616; 1964731; 
2547.000000; 2106; 1584545; 
2548.000000; 2451; 1844617; 
2549.000000; 2989; 2222620; 
2550.000000; 2089; 1562603; 
2551.000000; 2016; 1513123; 
2552.000000; 2657; 1998996; 
2553.000000; 1960; 1467876; 
2554.000000; 2616; 1953041; 
2555.000000; 2786; 2097987; 
2556.000000; 2256; 1707206; 
2557.000000; 2468; 1848293; 
2558.000000; 2030; 1520179; 
2559.000000; 1876; 1393205; 
2560.000000; 2890; 2181782; 
2561.000000; 2466; 1846053; 
2562.000000; 2018; 1524071; 
2563.000000; 2669; 2000422; 
2564.000000; 2410; 1803987; 
2565.000000; 1811; 1355384; 
2566.000000; 2699; 2023761; 
2567.000000; 2078; 1538920; 
2568.000000; 2749; 2053200; 
2569.000000; 1823; 1369257; 
2570.000000; 1964; 1478055; 
2571.000000; 2950; 2220961; 
2572.000000; 1880; 1417347; 
2573.000000; 2970; 2236006; 
2574.000000; 2748; 2055238; 
2575.000000; 2150; 1602150; 
2576.000000; 2977; 2226840; 
2577.000000; 2368; 1781986; 
2578.000000; 2548; 1912795; 
2579.000000; 2623; 1964035; 
2580.000000; 2129; 1586586; 
2581.000000; 2996; 2242235; 
2582.000000; 2340; 1761090; 
2583.000000; 2234; 1680548; 
2584.000000; 2335; 1758754; 
2585.000000; 2301; 1731820; 
2586.000000; 2921; 2187736; 
2587.000000; 2956; 2205256; 
2588.000000; 2259; 1689047; 
2589.000000; 1906; 1420102; 
2590.000000; 2157; 1630963; 
2591.000000; 2680; 2011329; 
2592.000000; 2674; 2021694; 
2593.000000; 2397; 1796224; 
2594.000000; 2544; 1915937; 
2595.000000; 2772; 2085008; 
2596.000000; 2294; 1723227; 
2597.000000; 2079; 1557693; 
2598.000000; 1997; 1500343; 
2599.000000; 2539; 1917013; 
2600.000000; 2151; 1611310; 
2601.000000; 2115; 1581922; 
2602.000000; 2686; 2010618; 
2603.000000; 2616; 1974099; 
2604.000000; 2282; 1702900; 
2605.000000; 2505; 1871774; 
2606.000000; 1829; 1370102; 
2607.000000; 2149; 1605351; 
2608.000000; 2611; 1953421; 
2609.000000; 2186; 1640306; 
2610.000000; 2107; 1578089; 
2611.000000; 2704; 2033623; 
2612.000000; 2188; 1644503; 
2613.000000; 2545; 1913822; 
2614.000000; 2683; 2019602; 
2615.000000; 2083; 1561248; 
2616.000000; 2047; 1533091; 
2617.000000; 2362; 1755220; 
2618.000000; 2614; 1965169; 
2619.000000; 1897; 1415446; 
2620.000000; 2559; 1925172; 
2621.000000; 2425; 1818090; 
2622.000000; 2636; 1979022; 
2623.000000; 1905; 1427078; 
2624.000000; 2776; 2071190; 
2625.000000; 2952; 2206230; 
2626.000000; 2097; 1563046; 
2627.000000; 1940; 1446912; 
2628.000000; 2126; 1600940; 
2629.000000; 1959; 1474999; 
2630.000000; 2751; 2075857; 
2631.000000; 2512; 1891111; 
2632.000000; 2266; 1699881; 
2633.000000; 2395; 1794282; 
2634.000000; 2784; 2080801; 
2635.000000; 2470; 1838493; 
2636.000000; 2999; 2256890; 
2637.000000; 2753; 2056990; 
2638.000000; 2205; 1657511; 
2639.000000; 1866; 1410768; 
2640.000000; 1963; 1474868; 
2641.000000; 2324; 1730050; 
2642.000000; 2820; 2110421; 
2643.000000; 1896; 1420133; 
2644.000000; 2612; 1963094; 
2645.000000; 2391; 1791794; 
2646.000000; 2705; 2029642; 
2647.000000; 2952; 2208883; 
2648.000000; 2283; 1705565; 
2649.000000; 2898; 2172909; 
2650.000000; 2104; 1564946; 
2651.000000; 2756; 2059379; 
2652.000000; 2451; 1829005; 
2653.000000; 2243; 1689840; 
2654.000000; 2129; 1604179; 
2655.000000; 2557; 1917948; 
2656.000000; 2931; 2189962; 
2657.000000; 2166; 1616886; 
2658.000000; 1877; 1403577; 
2659.000000; 1882; 1410131; 
2660.000000; 2406; 1797601; 
2661.000000; 2633; 1974227; 
2662.000000; 1827; 1372660; 
2663.000000; 2418; 1813053; 
2664.000000; 2302; 1724932; 
2665.000000; 2292; 1716900; 
2666.000000; 2785; 2081334; 
2667.000000; 2819; 2117351; 
2668.000000; 1952; 1452192; 
2669.000000; 2131; 1592745; 
2670.000000; 2908; 2185001; 
2671.000000; 2782; 2081270; 
2672.000000; 2852; 2149808; 
2673.000000; 2853; 2131887; 
2674.000000; 2503; 1883367; 
2675.000000; 2265; 1703839; 
2676.000000; 1929; 1439304; 
2677.000000; 2581; 1930956; 
2678.000000; 2347; 1757172; 
2679.000000; 2178; 1623960; 
2680.000000; 2954; 2220485; 
2681.000000; 2574; 1930721; 
2682.000000; 1872; 1405623; 
2683.000000; 2981; 2232245; 
2684.000000; 2171; 1618514; 
2685.000000; 2674; 2007980; 
2686.000000; 2384; 1787323; 
2687.000000; 2715; 2040563; 
2688.000000; 2872; 2154429; 
2689.000000; 2464; 1847568; 
2690.000000; 1876; 1407389; 
2691.000000; 2511; 1875407; 
2692.000000; 2222; 1660068; 
2693.000000; 2889; 2161076; 
2694.000000; 2077; 1563323; 
2695.000000; 2961; 2217471; 
2696.000000; 2509; 1872784; 
2697.000000; 2448; 1840310; 
2698.000000; 2374; 1774408; 
2699.000000; 2260; 1702875; 
2700.000000; 2279; 1707836; 
2701.000000; 2128; 1606732; 
2702.000000; 2297; 1717277; 
2703.000000; 2763; 2086699; 
2704.000000; 2626; 1960927; 
2705.000000; 1892; 1416394; 
2706.000000; 2919; 2191293; 
2707.000000; 2765; 2086397; 
2708.000000; 2361; 1764587; 
2709.000000; 2495; 1872280; 
2710.000000; 2805; 2098721; 
2711.000000; 2093; 1560763; 
2712.000000; 2743; 2063132; 
2713.000000; 2333; 1743629; 
2714.000000; 1933; 1449072; 
2715.000000; 2480; 1862214; 
2716.000000; 2487; 1867186; 
2717.000000; 2912; 2187380; 
2718.000000; 2697; 2026207; 
2719.000000; 2594; 1939366; 
2720.000000; 2321; 1747394; 
2721.000000; 2181; 1634242; 
2722.000000; 2067; 1537342; 
2723.000000; 2228; 1673051; 
2724.000000; 2497; 1874911; 
2725.000000; 2122; 1584129; 
2726.000000; 2994; 2226906; 
2727.000000; 2186; 1636690; 
2728.000000; 2948; 2211378; 
2729.000000; 1866; 1401736; 
2730.000000; 2645; 1972262; 
2731.000000; 2561; 1913477; 
2732.000000; 2605; 1954747; 
2733.000000; 2938; 2213129; 
2734.000000; 2502; 1873950; 
2735.000000; 2635; 1964538; 
2736.000000; 2180; 1642902; 
2737.000000; 2110; 1574749; 
2738.000000; 2905; 2170159; 
2739.000000; 1978; 1481091; 
2740.000000; 1972; 1473350; 
2741.000000; 2996; 2249083; 
2742.000000; 2294; 1719964; 
2743.000000; 2950; 2213551; 
2744.000000; 2189; 1645406; 
2745.000000; 2839; 2130992; 
2746.000000; 1989; 1492394; 
2747.000000; 2222; 1656442; 
2748.000000; 2794; 2100910; 
2749.000000; 2775; 2082565; 
2750.000000; 2924; 2187248; 
2751.000000; 2494; 1868753; 
2752.000000; 2399; 1782896; 
2753.000000; 2874; 2140650; 
2754.000000; 2709; 2028805; 
2755.000000; 2104; 1569034; 
2756.000000; 1854; 1395519; 
2757.000000; 2033; 1527280; 
2758.000000; 2512; 1881745; 
2759.000000; 2947; 2213191; 
2760.000000; 2205; 1656853; 
2761.000000; 2122; 1587485; 
2762.000000; 2301; 1743250; 
2763.000000; 2742; 2060635; 
2764.000000; 2971; 2230541; 
2765.000000; 2030; 1515250; 
2766.000000; 1893; 1413872; 
2767.000000; 2860; 2150866; 
2768.000000; 2004; 1500357; 
2769.000000; 2666; 1997970; 
2770.000000; 2105; 1574752; 
2771.000000; 2524; 1904994; 
2772.000000; 2858; 2137217; 
2773.000000; 2242; 1675467; 
2774.000000; 2304; 1730138; 
2775.000000; 2753; 2047256; 
2776.000000; 2153; 1614343; 
2777.000000; 2846; 2127220; 
2778.000000; 1916; 1440324; 
2779.000000; 2074; 1544028; 
2780.000000; 2314; 1737038; 
2781.000000; 1883; 1406536; 
2782.000000; 2716; 2027768; 
2783.000000; 1854; 1389319; 
2784.000000; 2602; 1945340; 
2785.000000; 2265; 1701412; 
2786.000000; 2025; 1515371; 
2787.000000; 2692; 2008465; 
2788.000000; 2467; 1853405; 
2789.000000; 2835; 2110191; 
2790.000000; 2033; 1527395; 
2791.000000; 1828; 1381229; 
2792.000000; 2786; 2077063; 
2793.000000; 2922; 2185682; 
2794.000000; 2946; 2204398; 
2795.000000; 2139; 1614727; 
2796.000000; 2437; 1828334; 
2797.000000; 2223; 1671241; 
2798.000000; 2787; 2107357; 
2799.000000; 2277; 1700853; 
2800.000000; 2108; 1583386; 
2801.000000; 2126; 1595578; 
2802.000000; 2573; 1925649; 
2803.000000; 2003; 1487064; 
2804.000000; 2048; 1537232; 
2805.000000; 2300; 1705950; 
2806.000000; 2670; 1993351; 
2807.000000; 2903; 2160323; 
2808.000000; 2932; 2211413; 
2809.000000; 1962; 1468835; 
2810.000000; 2414; 1807183; 
2811.000000; 2411; 1795588; 
2812.000000; 2297; 1732037; 
2813.000000; 2123; 1591245; 
2814.000000; 2219; 1677356; 
2815.000000; 2637; 1974816; 
2816.000000; 2761; 2067273; 
2817.000000; 2266; 1690254; 
2818.000000; 2427; 1824659; 
2819.000000; 2574; 1937736; 
2820.000000; 2753; 2081758; 
2821.000000; 2032; 1518824; 
2822.000000; 2661; 1988317; 
2823.000000; 1964; 1474242; 
2824.000000; 2945; 2217201; 
2825.000000; 2723; 2050501; 
2826.000000; 1810; 1356980; 
2827.000000; 2224; 1678070; 
2828.000000; 2257; 1689143; 
2829.000000; 2778; 2093703; 
2830.000000; 2881; 2158533; 
2831.000000; 2625; 1963547; 
2832.000000; 2584; 1949100; 
2833.000000; 1937; 1442677; 
2834.000000; 2543; 1905736; 
2835.000000; 2077; 1566144; 
2836.000000; 2821; 2107384; 
2837.000000; 2885; 2165923; 
2838.000000; 2889; 2171000; 
2839.000000; 1901; 1421504; 
2840.000000; 2049; 1540307; 
2841.000000; 2777; 2076255; 
2842.000000; 2281; 1712683; 
2843.000000; 2182; 1636477; 
2844.000000; 2881; 2163559; 
2845.000000; 2575; 1933055; 
2846.000000; 2203; 1642253; 
2847.000000; 1957; 1473848; 
2848.000000; 2627; 1968842; 
2849.000000; 2415; 1816155; 
2850.000000; 1874; 1401779; 
2851.000000; 2233; 1682134; 
2852.000000; 2011; 1509467; 
2853.000000; 2976; 2219070; 
2854.000000; 2288; 1720573; 
2855.000000; 2090; 1552626; 
2856.000000; 2013; 1504332; 
2857.000000; 2095; 1574502; 
2858.000000; 1987; 1486814; 
2859.000000; 2196; 1638250; 
2860.000000; 2236; 1660943; 
2861.000000; 2032; 1524021; 
2862.000000; 2717; 2033950; 
2863.000000; 1823; 1362921; 
2864.000000; 2904; 2172449; 
2865.000000; 2065; 1540210; 
2866.000000; 2358; 1759282; 
2867.000000; 2223; 1660413; 
2868.000000; 2086; 1556097; 
2869.000000; 2838; 2133097; 
2870.000000; 2923; 2196488; 
2871.000000; 1843; 1391666; 
2872.000000; 2486; 1876449; 
2873.000000; 2997; 2244679; 
2874.000000; 2919; 2188388; 
2875.000000; 2681; 2017779; 
2876.000000; 2048; 1531929; 
2877.000000; 2971; 2219091; 
2878.000000; 2261; 1689284; 
2879.000000; 1943; 1451266; 
2880.000000; 2339; 1745445; 
2881.000000; 2819; 2111355; 
2882.000000; 2225; 1672237; 
2883.000000; 2216; 1653637; 
2884.000000; 2439; 1831783; 
2885.000000; 2348; 1751370; 
2886.000000; 2895; 2183040; 
2887.000000; 2337; 1758265; 
2888.000000; 2666; 1990828; 
2889.000000; 1962; 1474790; 
2890.000000; 2061; 1549664; 
2891.000000; 1902; 1427514; 
2892.000000; 1880; 1407278; 
2893.000000; 2386; 1781971; 
2894.000000; 2822; 2114684; 
2895.000000; 2904; 2177179; 
2896.000000; 2727; 2034291; 
2897.000000; 2104; 1579041; 
2898.000000; 2205; 1663879; 
2899.000000; 1859; 1393901; 
2900.000000; 2407; 1798466; 
2901.000000; 2256; 1690743; 
2902.000000; 2945; 2201706; 
2903.000000; 1864; 1391084; 
2904.000000; 2011; 1507417; 
2905.000000; 2338; 1753037; 
2906.000000; 2027; 1518117; 
2907.000000; 2273; 1700186; 
2908.000000; 2440; 1830807; 
2909.000000; 1860; 1388642; 
2910.000000; 2353; 1765591; 
2911.000000; 2319; 1743685; 
2912.000000; 1929; 1444934; 
2913.000000; 2905; 2196064; 
2914.000000; 2906; 2176295; 
2915.000000; 2951; 2208253; 
2916.000000; 2381; 1781514; 
2917.000000; 2369; 1765119; 
2918.000000; 2945; 2203008; 
2919.000000; 2258; 1688964; 
2920.000000; 2257; 1693696; 
2921.000000; 2364; 1775614; 
2922.000000; 2562; 1917712; 
2923.000000; 2208; 1651967; 
2924.000000; 2769; 2068139; 
2925.000000; 2622; 1972279; 
2926.000000; 2480; 1864127; 
2927.000000; 2025; 1518572; 
2928.000000; 1826; 1368540; 
2929.000000; 2326; 1746349; 
2930.000000; 2090; 1565980; 
2931.000000; 2037; 1523979; 
2932.000000; 2865; 2126857; 
2933.000000; 2317; 1730374; 
2934.000000; 2510; 1892130; 
2935.000000; 2377; 1774349; 
2936.000000; 1977; 1476335; 
2937.000000; 2810; 2088940; 
2938.000000; 2297; 1725565; 
2939.000000; 1851; 1390139; 
2940.000000; 1816; 1360895; 
2941.000000; 2505; 1871428; 
2942.000000; 2247; 1687335; 
2943.000000; 2651; 1999266; 
2944.000000; 2429; 1827568; 
2945.000000; 2078; 1559354; 
2946.000000; 2372; 1773848; 
2947.000000; 2237; 1675216; 
2948.000000; 2885; 2148810; 
2949.000000; 1837; 1382703; 
2950.000000; 1838; 1371571; 
2951.000000; 1869; 1396210; 
2952.000000; 2448; 1836132; 
2953.000000; 2751; 2066838; 
2954.000000; 2866; 2149495; 
2955.000000; 2478; 1849720; 
2956.000000; 2459; 1842082; 
2957.000000; 2164; 1625846; 
2958.000000; 1854; 1393630; 
2959.000000; 2923; 2176698; 
2960.000000; 2563; 1922127; 
2961.000000; 2560; 1926720; 
2962.000000; 2084; 1546095; 
2963.000000; 2117; 1586999; 
2964.000000; 2936; 2192165; 
2965.000000; 2746; 2065256; 
2966.000000; 2189; 1638813; 
2967.000000; 2532; 1888361; 
2968.000000; 2761; 2076846; 
2969.000000; 2092; 1557485; 
2970.000000; 2129; 1592790; 
2971.000000; 1868; 1396836; 
2972.000000; 2777; 2078461; 
2973.000000; 2989; 2256354; 
2974.000000; 2007; 1505051; 
2975.000000; 1812; 1373421; 
2976.000000; 2471; 1855331; 
2977.000000; 2833; 2118868; 
2978.000000; 1945; 1464008; 
2979.000000; 1909; 1426281; 
2980.000000; 2708; 2022113; 
2981.000000; 2354; 1771407; 
2982.000000; 2193; 1630818; 
2983.000000; 1924; 1439378; 
2984.000000; 1903; 1423680; 
2985.000000; 2013; 1508361; 
2986.000000; 2865; 2147420; 
2987.000000; 2305; 1733646; 
2988.000000; 2763; 2068809; 
2989.000000; 2864; 2155009; 
2990.000000; 2634; 1981050; 
2991.000000; 2416; 1813118; 
2992.000000; 2932; 2195564; 
2993.000000; 2266; 1690931; 
2994.000000; 2278; 1716337; 
2995.000000; 2867; 2157132; 
2996.000000; 2949; 2221872; 
2997.000000; 2607; 1961234; 
2998.000000; 2469; 1862427; 
2999.000000; 2401; 1810420; 
3000.000000; 2578; 1919131; 
